,start,end,text,url,name
111,497.76,502.84, es mejor no utilizar ni la coma ni el punto y coma dentro de los textos que se están,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
112,502.84,512.24, utilizando para la descripción o las categorías de cada producto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
113,512.24,515.88, Hay un último tema y es que yo a veces quisiera confirmar que no tengo espacios.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
114,515.88,518.28, Aquí en un editor es bastante sencillo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
115,518.28,523.36," Por ejemplo, yo le pongo un punto y coma, punto y espacio y me dice que no hay resultados.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
116,523.36,525.28," Es decir, que no hay nada de ese estilo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
117,525.28,529.64," O si yo le doy espacio, coma, tampoco.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
118,529.64,532.48, Eso es bueno porque así nos dice que no hay espacios.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
119,533.12,539.12," Ahora con el guión, que es el del ID, espacio, no hay nada.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
120,539.12,544.48, Eso nos sirve para confirmar un poquito que no haya algún estándar y pues este archivo,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
121,544.48,545.48, ya está listo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
122,545.48,550.48," Vamos con el de precios de implementación, implementos de seguridad industrial, que es",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
123,550.48,554.48," el mismo sistema, pero hay que tener un par de detalles en cuenta.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
124,555.48,561.48," Lo mismo vamos a datos, textos y columnas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
125,561.48,562.48, Están delimitados.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
126,562.48,568.48, Ya sabemos que es por coma porque es un CSV separado por comas y ese es el estándar que,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
127,568.48,569.48, se maneja.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
128,569.48,571.48, Y acá vemos más cositas.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
129,571.48,577.48," Acá podemos ver que tenemos no dos categorías del ID, sino tres.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
130,577.48,580.48," Pueden ver extintor multipropósito, cinco libras, por ejemplo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
131,580.48,585.48," Aquí está el producto, el tipo material y el tamaño.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
132,585.48,589.48," Entonces, lo primero, la categoría, pues yo tengo que agregarla.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
133,589.48,594.48, Vamos a agregar un nuevo implemento de botiquín.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
134,594.48,598.48," Como yo ya les comenté, copiamos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
135,598.48,602.48, Es mejor copiar el uno que ya esté creado porque ya tiene el mismo estándar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
136,602.48,605.48, Y aquí le vamos a poner que sea alcohol.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
137,606.48,608.48," Por ejemplo, aquí ya existe alcohol.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
138,610.48,614.48," Pero aquí es 350, entonces aquí vamos a poner una botella de 500.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
139,618.48,621.48, Y vamos a agregarle el doble.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
140,624.48,625.48, O darle 10.000.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
141,626.48,628.48, ¿Cómo yo creo el ID?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
142,628.48,630.48, De la misma manera.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
143,630.48,633.48, Hago concatenar esto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
144,641.48,644.48," Hacemos un guión, punto y coma.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
145,644.48,647.48," Seleccionamos el otro, punto y coma.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
146,647.48,650.48," Agregamos otro guión, punto y coma y el último.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
147,655.48,657.48, Esto quiero que vean algo importante.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
148,657.48,662.48," Si yo acá alcohol le pongo, se me fue un espacio porque lo copié de pronto.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
149,664.48,670.48," Aquí casi no se ve el cambio, pero si ustedes ven acá, aquí se ve un pequeño espacio.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
150,670.48,673.48, Entonces yo ya tengo esto.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
151,676.48,682.48," Y este es el que yo quisiera tener, el que debería tener, perdón.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
152,683.48,689.48," Si ustedes ven, pues casi no se ven iguales, pero no son iguales.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
153,689.48,691.48, ¿Por qué? Porque hay un pequeño espacio.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
154,691.48,693.48, Hay que tener mucho cuidado.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
155,693.48,702.48," El estándar es que viene el nombre completo, sin espacios al inicio o al final, un guión pegado.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
156,702.48,711.48," La siguiente característica, sin espacios al inicio o al final, en el centro no hay inconvenientes, con otro guión y la última parte.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
157,713.48,715.48, Así es como debe ser.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
158,715.48,719.48, Entonces aquí le podemos quitar esto y ya se arregló.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
159,719.48,722.48, Y aquí podemos ponerle la categoría.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
160,722.48,733.48," En dado caso que la categoría cambie, que son 78 por ejemplo, es decir, que aquí no es simplemente dotikin, sino es probablemente otra combinación.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
161,733.48,739.48," Y esto debe estar validado con el sistema Allegra, por eso es que es tan importante tenerlo en cuenta.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
162,740.48,742.48, Entonces aquí pasa lo mismo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
163,742.48,745.48, Yo en teoría ya voy a tener todo bien.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
164,745.48,755.48," Entonces lo que hay que concatenar, en este caso, es estos tres, sin necesidad de tener en cuenta el precio, porque el precio no se muestra.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
165,756.48,758.48, Y lo guardo.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
166,759.48,763.48," Sobreescribo el archivo, porque el pide que lo sobreescribamos.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
167,763.48,766.48, Y aquí lo vamos a abrir con un bloc de notas.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
168,767.48,773.48," Como ustedes pueden ver, acá en el bloc de notas que se abrió, tiene el mismo detalle, está con punto y coma y no con comas.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
169,774.48,775.48, ¿Qué es lo que yo hago?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
170,775.48,777.48, Yo hago...,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
171,779.48,780.48, Reemplazar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
172,781.48,782.48, Busco punto y coma.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
173,783.48,785.48," Lo reemplazo por coma y le digo, reemplazar todo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
174,785.48,788.48," Confirmo que esté por punto y coma, que no se vea nada raro.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
175,788.48,790.48, Aquí está nuestro alcohol.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
176,794.48,796.48, Y lo vamos a guardar.,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
177,797.48,800.48," Ya tengo estos dos, que son los de ejemplo.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
178,801.48,802.48, ¿Cómo los subo?,/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
179,804.48,811.48," Para subirlos, tengo que estar en el portal.",/content/drive/MyDrive/Projects/29.buscadorWhisper/Cotizador/Fase 1.5/Documentacion/Componentes modificables/Guia-Crear-modificar-Productos.mp4,Guia-Crear-modificar-Productos
